alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
chipotle-mexican-grill-san-antonio-5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.4623805874537, 'longitude': -98.4655145349703}",(210) 832-9812,5924.813322745183,5plWqpT8IdlXFeM_XdpKOw,https://s3-media2.fl.yelpcdn.com/bphoto/vAkAlnZKQskt5o6NambkkQ/o.jpg,False,"{'address1': '3928 Broadway St', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['3928 Broadway St', 'San Antonio, TX 78209']}",Chipotle Mexican Grill,+12108329812,$,3.5,74,['delivery'],https://www.yelp.com/biz/chipotle-mexican-grill-san-antonio-5?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
jersey-mikes-subs-san-antonio-7,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.512812, 'longitude': -98.568289}",(210) 254-9618,5600.662622275188,wm7haE7EdiYtGU9mkw_XHw,https://s3-media3.fl.yelpcdn.com/bphoto/-58XgxQJIRt16dmJZzctVQ/o.jpg,False,"{'address1': '7970 Fredricksburg Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['7970 Fredricksburg Rd', 'San Antonio, TX 78229']}",Jersey Mike's Subs,+12102549618,$,3.5,57,[],https://www.yelp.com/biz/jersey-mikes-subs-san-antonio-7?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chipotle-mexican-grill-san-antonio-7,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5104518832464, 'longitude': -98.5784071718}",(210) 200-6359,6444.850596010636,bR0qaIMv2VNCPhLFomB00g,https://s3-media3.fl.yelpcdn.com/bphoto/Tj9CPp7YAfnDihjDOIh9jg/o.jpg,False,"{'address1': '4727 Medical Dr', 'address2': 'Ste 102', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['4727 Medical Dr', 'Ste 102', 'San Antonio, TX 78229']}",Chipotle Mexican Grill,+12102006359,$,3.5,71,['delivery'],https://www.yelp.com/biz/chipotle-mexican-grill-san-antonio-7?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
wing-zone-san-antonio,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.509648293546, 'longitude': -98.5549799017344}",(210) 979-9464,4275.519416334446,0vFOGVaP3O1b5wqnbs4mDQ,https://s3-media2.fl.yelpcdn.com/bphoto/eNyu48zOixINyHYvqRSkDg/o.jpg,False,"{'address1': '7863 Callaghan Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['7863 Callaghan Rd', 'San Antonio, TX 78229']}",Wing Zone,+12109799464,$,3.0,86,"['delivery', 'pickup']",https://www.yelp.com/biz/wing-zone-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
jimmy-johns-san-antonio-8,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.4264244, 'longitude': -98.4872077}",(210) 222-1444,8008.057820315199,oNChyiRjF3jt63nLLRCGjQ,https://s3-media4.fl.yelpcdn.com/bphoto/e_yWQ17MWjOWeW0qGanXOg/o.jpg,False,"{'address1': '518 E Houston St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['518 E Houston St', 'San Antonio, TX 78205']}",Jimmy John's,+12102221444,$,3.5,49,[],https://www.yelp.com/biz/jimmy-johns-san-antonio-8?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-13,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.4887944117963, 'longitude': -98.5735452622134}",(210) 731-0782,5758.3788245729,TcstWUMMy73uhJZlJrJ55g,https://s3-media2.fl.yelpcdn.com/bphoto/uEHHsnpuEcEGz83IIq9t4A/o.jpg,False,"{'address1': '4590 NW Loop 410', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['4590 NW Loop 410', 'San Antonio, TX 78229']}",Whataburger,+12107310782,$,4.0,31,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-13?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chick-fil-a-san-antonio-26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.521196, 'longitude': -98.4930865696911}",(210) 524-9084,3620.5343115426726,GLchTwAq4j4aI_0S7w-Ccw,https://s3-media3.fl.yelpcdn.com/bphoto/a4PqdQjWHr64Q3iJ2OMtcg/o.jpg,False,"{'address1': '27 NE Loop 410', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['27 NE Loop 410', 'San Antonio, TX 78216']}",Chick-fil-A,+12105249084,$,3.5,45,[],https://www.yelp.com/biz/chick-fil-a-san-antonio-26?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chipotle-mexican-grill-san-antonio-12,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.519529, 'longitude': -98.500848}",(210) 340-0571,3082.9956489818687,6ZgfHp2kJAsiGBqLimiObw,https://s3-media4.fl.yelpcdn.com/bphoto/DM3el4WYfrZ1unRzrOBCrw/o.jpg,False,"{'address1': '438 NW Loop 410', 'address2': 'Ste 101', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['438 NW Loop 410', 'Ste 101', 'San Antonio, TX 78216']}",Chipotle Mexican Grill,+12103400571,$,3.5,54,['delivery'],https://www.yelp.com/biz/chipotle-mexican-grill-san-antonio-12?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-30,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.5157289926771, 'longitude': -98.4786326140176}",(210) 979-7369,4193.8684531263925,oY4zHXa3jdutrZE24tO6Tw,https://s3-media2.fl.yelpcdn.com/bphoto/uY7mmKtqA2_n_yrHJVta3w/o.jpg,False,"{'address1': '8481 N US Hwy 281', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['8481 N US Hwy 281', 'San Antonio, TX 78216']}",Whataburger,+12109797369,$,3.5,44,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-30?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chick-fil-a-san-antonio-17,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.4905807, 'longitude': -98.4393324}",(210) 824-6400,7278.573052010091,LqbdPQxQFlFrWbN_KF6ejg,https://s3-media4.fl.yelpcdn.com/bphoto/kLIk1iBLMZ6s_3eD5l524w/o.jpg,False,"{'address1': '1350 Austin Hwy', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['1350 Austin Hwy', 'San Antonio, TX 78209']}",Chick-fil-A,+12108246400,$,3.5,60,[],https://www.yelp.com/biz/chick-fil-a-san-antonio-17?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
raising-canes-chicken-fingers-san-antonio-5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.515152, 'longitude': -98.464972}",(210) 829-8406,5309.384571151715,D7Y-9rITlP9jbZmNnasRzA,https://s3-media2.fl.yelpcdn.com/bphoto/aGPY0vXRCThPAvCCafubkA/o.jpg,False,"{'address1': '8402 Broadway St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['8402 Broadway St', 'San Antonio, TX 78209']}",Raising Cane's Chicken Fingers,+12108298406,$,3.5,61,['delivery'],https://www.yelp.com/biz/raising-canes-chicken-fingers-san-antonio-5?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
gorditas-doña-tota-san-antonio-4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.4768622305644, 'longitude': -98.6093756287582}",(210) 538-5223,9397.992284353142,hffNaPL17kg0W2RSjgXLDA,https://s3-media3.fl.yelpcdn.com/bphoto/QLKqbTTBprqBT9K9DUxkmA/o.jpg,False,"{'address1': '5851 NW Loop 410', 'address2': 'Ste 104', 'address3': '', 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['5851 NW Loop 410', 'Ste 104', 'San Antonio, TX 78238']}",Gorditas Doña Tota,+12105385223,$,3.5,45,"['delivery', 'pickup']",https://www.yelp.com/biz/gorditas-do%C3%B1a-tota-san-antonio-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
potbelly-sandwich-shop-san-antonio-3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 29.423606, 'longitude': -98.486799}",(210) 424-7412,8317.305745617541,sPP2It1xff-blvWNPsJZng,https://s3-media3.fl.yelpcdn.com/bphoto/5oKtfHiafI5wTVnJE45DVw/o.jpg,False,"{'address1': '849 E Commerce St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['849 E Commerce St', 'San Antonio, TX 78205']}",Potbelly Sandwich Shop,+12104247412,$,3.5,40,"['delivery', 'pickup']",https://www.yelp.com/biz/potbelly-sandwich-shop-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-27,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.563639321715, 'longitude': -98.5922375768433}",(210) 696-4068,10766.512028732477,rqsC9vaFbju1jIyJq4CSBg,https://s3-media2.fl.yelpcdn.com/bphoto/TzidlkVpfYsfUkiwiAUgCg/o.jpg,False,"{'address1': '12808 Ih-10 W', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['12808 Ih-10 W', 'San Antonio, TX 78249']}",Whataburger,+12106964068,$,3.5,56,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-27?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
dairy-queen-san-antonio-20,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.510065, 'longitude': -98.567167}",(210) 614-3970,5393.760742937392,R9qBq_bwzfJQuniUtFlr8g,https://s3-media3.fl.yelpcdn.com/bphoto/xb86d2p4Rh4qP7AAjWBvJQ/o.jpg,False,"{'address1': '5635 Fredericksburg', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['5635 Fredericksburg', 'San Antonio, TX 78229']}",Dairy Queen,+12106143970,$,3.5,32,"['delivery', 'pickup']",https://www.yelp.com/biz/dairy-queen-san-antonio-20?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chick-fil-a-san-antonio-41,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5551122, 'longitude': -98.5346206}",(210) 479-5000,7024.455563672862,1bmJ0M8WsKCgJkwj9qg_Wg,https://s3-media4.fl.yelpcdn.com/bphoto/5Dc10_BIED-lxxL-Cu71Iw/o.jpg,False,"{'address1': '10503 NW Military Hwy', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78231', 'country': 'US', 'state': 'TX', 'display_address': ['10503 NW Military Hwy', 'San Antonio, TX 78231']}",Chick-fil-A,+12104795000,$,3.5,41,[],https://www.yelp.com/biz/chick-fil-a-san-antonio-41?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-37,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5437588, 'longitude': -98.61397}",(210) 697-0244,11085.632386044548,1DQCdMs8RmYkt4BnYmObhg,https://s3-media2.fl.yelpcdn.com/bphoto/INLMO6-lzxd0n6nSep1KvA/o.jpg,False,"{'address1': '6391 Babcock Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78240', 'country': 'US', 'state': 'TX', 'display_address': ['6391 Babcock Rd', 'San Antonio, TX 78240']}",Whataburger,+12106970244,$,3.5,42,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-37?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chipotle-mexican-grill-san-antonio-13,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.549312, 'longitude': -98.582157}",(210) 699-4392,8955.8120370224,9KYrrktv4ovGPNL0ki3pfQ,https://s3-media4.fl.yelpcdn.com/bphoto/1oBrjt0eArtu3xlGOC4TnQ/o.jpg,False,"{'address1': '11745 W Interstate 10', 'address2': 'Ste 401', 'address3': None, 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['11745 W Interstate 10', 'Ste 401', 'San Antonio, TX 78230']}",Chipotle Mexican Grill,+12106994392,$,3.0,93,[],https://www.yelp.com/biz/chipotle-mexican-grill-san-antonio-13?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
bushs-chicken-san-antonio-8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 29.5417113612803, 'longitude': -98.5825200116394}",(210) 267-2033,8430.43307277227,Jos-Q93CaeSKYTfmru25Nw,https://s3-media1.fl.yelpcdn.com/bphoto/eGmrJmTgmAPwA8XEHeO13A/o.jpg,False,"{'address1': '10603 Huebner Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78240', 'country': 'US', 'state': 'TX', 'display_address': ['10603 Huebner Rd', 'San Antonio, TX 78240']}",Bush's Chicken,+12102672033,$,3.5,41,['delivery'],https://www.yelp.com/biz/bushs-chicken-san-antonio-8?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
raising-canes-chicken-fingers-san-antonio-3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5129845, 'longitude': -98.5692072}",(210) 617-4582,5690.41012971662,FthqrzH2uer_KaunFSo_-A,https://s3-media2.fl.yelpcdn.com/bphoto/xoRthS16iM8B0KUuNo0KBw/o.jpg,False,"{'address1': '8007 Fredericksburg Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['8007 Fredericksburg Rd', 'San Antonio, TX 78229']}",Raising Cane's Chicken Fingers,+12106174582,$,3.5,49,['delivery'],https://www.yelp.com/biz/raising-canes-chicken-fingers-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
potbelly-sandwich-shop-san-antonio-4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 29.5491128199677, 'longitude': -98.5820933758406}",(210) 318-2819,8936.229092258593,ZrDjieBEivspYKtmcWJBBw,https://s3-media4.fl.yelpcdn.com/bphoto/vezMxagYdYRgAwKS1Bji-A/o.jpg,False,"{'address1': '11745 W Interstate 10', 'address2': 'Ste 403', 'address3': '', 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['11745 W Interstate 10', 'Ste 403', 'San Antonio, TX 78230']}",Potbelly Sandwich Shop,+12103182819,$,3.5,34,"['delivery', 'pickup']",https://www.yelp.com/biz/potbelly-sandwich-shop-san-antonio-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
taqueria-jalisco-no-13-san-antonio,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.481737, 'longitude': -98.542549}",(210) 733-5044,3085.291133821331,I_3GXTVMntM7fRnrTaAqZA,https://s3-media4.fl.yelpcdn.com/bphoto/h7qEm3jtdBEymZMm5r9b2Q/o.jpg,False,"{'address1': '3822 Fredericksburg Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78201', 'country': 'US', 'state': 'TX', 'display_address': ['3822 Fredericksburg Rd', 'San Antonio, TX 78201']}",Taqueria Jalisco No 13,+12107335044,,4.5,11,['delivery'],https://www.yelp.com/biz/taqueria-jalisco-no-13-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
jimmy-johns-san-antonio-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5158892, 'longitude': -98.4996591}",(210) 340-2224,2779.4795555037012,1Lt3aEGTPpVa8BGekQybYA,https://s3-media1.fl.yelpcdn.com/bphoto/KCwwmMKp-UXSlIfWmlSwQg/o.jpg,False,"{'address1': '7313 San Pedro Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['7313 San Pedro Ave', 'San Antonio, TX 78216']}",Jimmy John's,+12103402224,$,3.5,35,[],https://www.yelp.com/biz/jimmy-johns-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
jersey-mikes-subs-san-antonio-10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 29.5627461258712, 'longitude': -98.600058}",(210) 254-9333,11241.34853088978,DygmvnH6yJBfrdf6LXGxHg,https://s3-media2.fl.yelpcdn.com/bphoto/cCKcyrq0HZ9yCFuat1_Iug/o.jpg,False,"{'address1': '5886 Dezavala Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['5886 Dezavala Rd', 'San Antonio, TX 78249']}",Jersey Mike's Subs,+12102549333,$,4.0,30,[],https://www.yelp.com/biz/jersey-mikes-subs-san-antonio-10?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-33,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5553810710411, 'longitude': -98.5346992313862}",(210) 408-1749,7055.28800377535,gpAjIvAWUDQz9ORyIScfTA,https://s3-media1.fl.yelpcdn.com/bphoto/OVmzYk86qhqKUdi3l-SaoQ/o.jpg,False,"{'address1': '11003 NW Military Hwy', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78231', 'country': 'US', 'state': 'TX', 'display_address': ['11003 NW Military Hwy', 'San Antonio, TX 78231']}",Whataburger,+12104081749,$,3.5,42,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-33?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
bushs-chicken-san-antonio-6,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.50397, 'longitude': -98.62633}",(210) 521-8700,10881.773823012525,tszeSLKtNKOe5Q4HkwPmkQ,https://s3-media2.fl.yelpcdn.com/bphoto/tzTumTU7PDrXulzSQukA2g/o.jpg,False,"{'address1': '7137 Bandera Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['7137 Bandera Rd', 'San Antonio, TX 78238']}",Bush's Chicken,+12105218700,$,3.5,40,['delivery'],https://www.yelp.com/biz/bushs-chicken-san-antonio-6?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chick-fil-a-san-antonio-8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.5656775, 'longitude': -98.585535}",(210) 699-6100,10493.32074184168,pGnCLd1Q5Mb2j0PapHNkZA,https://s3-media2.fl.yelpcdn.com/bphoto/_O90j9EKcL8TOxuNHubrYw/o.jpg,False,"{'address1': '5189 De Zavala Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['5189 De Zavala Rd', 'San Antonio, TX 78249']}",Chick-fil-A,+12106996100,$,3.0,57,[],https://www.yelp.com/biz/chick-fil-a-san-antonio-8?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-56,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 29.58903, 'longitude': -98.622242}",(210) 690-8366,14814.172054215747,jfWoyYA5fcEMVHyCOpHsgA,https://s3-media3.fl.yelpcdn.com/bphoto/4LT74uKxdH67GE3aNRJvBA/o.jpg,False,"{'address1': '6803 N Loop 1604 W', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['6803 N Loop 1604 W', 'San Antonio, TX 78249']}",Whataburger,+12106908366,$,3.5,37,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-56?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
whataburger-san-antonio-4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.5318947030503, 'longitude': -98.4969337284565}",(210) 979-8032,4494.982993299361,PRsFPnD3FB66qR7mG5X0wQ,https://s3-media1.fl.yelpcdn.com/bphoto/ZS4O2JGqPd6tNzM0lYotvg/o.jpg,False,"{'address1': '10011 San Pedro', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['10011 San Pedro', 'San Antonio, TX 78216']}",Whataburger,+12109798032,$,3.5,27,['delivery'],https://www.yelp.com/biz/whataburger-san-antonio-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
