,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories,seperated_address,house_numbers,split_address,establishment,trimmed_name,clean_address
518,(210) 481-4214,9518.577412840308,zQUR8qyl0ykdtJccf1ePCw,False,Meadow Neighborhood Eatery + Bar,+12104814214,$$,4.0,72,['delivery'],555 w bitters rd,-98.49935,29.57893,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']","['555', 'w', 'bitters', 'rd']",555,w bitters rd,Meadow Neighborhood Eatery + Bar,meadow neighborhood eatery + bar,w bitters
519,(210) 226-0038,5889.3597965109575,hwVf0-gwn__ulHIbBGGxNA,False,Regio Cafe,+12102260038,$,4.0,74,"['pickup', 'delivery']",1706 mccullough ave,-98.491571,29.445336,"['Breakfast & Brunch', 'Mexican', 'Cafes']","['1706', 'mccullough', 'ave']",1706,mccullough ave,Regio Cafe,regio cafe,mcculloughe
520,(210) 507-2568,7935.853477331607,ldtaU5P4rkQ_nKbMXL2ItQ,False,Eastside Kitchenette,+12105072568,$$,3.5,156,['delivery'],2119 n interstate 35,-98.462221,29.439399,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']","['2119', 'n', 'interstate', '35']",2119,n interstate 35,Eastside Kitchenette,eastsi kitchenette,n interstate 35
521,(210) 757-3728,10116.834117447734,kW2ZG26uOHKJtlLjSwpGvA,False,La Taza Java,+12107573728,$,4.5,38,[],15060 san pedro ave,-98.474986,29.57871,"['Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies']","['15060', 'san', 'pedro', 'ave']",15060,san pedro ave,La Taza Java,l taz java,san pedroe
522,(210) 826-5667,3563.407347496253,pjMZFAOAeUBvesF82Rg-fw,False,Hearthstone Bakery Cafe,+12108265667,$,4.0,77,"['pickup', 'delivery']",4212 mccullough ave,-98.4915851,29.4700901,"['Sandwiches', 'Bakeries', 'Breakfast & Brunch']","['4212', 'mccullough', 'ave']",4212,mccullough ave,Hearthstone Bakery Cafe,hearthstone bakery cafe,mcculloughe
523,(201) 691-1227,8912.192808732176,Zsn2JP3elRMEqQhZKbW6DA,False,la Madeleine French Bakery & Cafe,+12016911227,$$,3.5,146,"['pickup', 'delivery']",11745 hwy 10 west,-98.582632,29.548282,"['Bakeries', 'Cafes', 'Breakfast & Brunch']","['11745', 'hwy', '10', 'west']",11745,hwy 10 west,la Madeleine French Bakery & Cafe,l madeleine french bakery  cafe,hwy 10est
524,(210) 829-7291,5631.903857814135,SQi_fSq0epITr3LFSTWZZA,False,la Madeleine French Bakery & Cafe,+12108297291,$$,3.5,111,"['pickup', 'delivery']",4820 broadway,-98.46285,29.47103,"['Bakeries', 'Cafes', 'Breakfast & Brunch']","['4820', 'broadway']",4820,broadway,la Madeleine French Bakery & Cafe,l madeleine french bakery  cafe,broadway
525,(210) 225-6060,7759.687559933814,IzIBDhjS3BnPq7zX4Y7D7w,False,Restaurante Pico de Gallo,+12102256060,$$,3.0,235,['delivery'],111 s leona st,-98.50309,29.4254,"['Bars', 'Breakfast & Brunch']","['111', 's', 'leona', 'st']",111,s leona st,Restaurante Pico de Gallo,restaurante pico  gallo,s leona
526,(210) 824-0175,8143.80081947514,T1OGlUfG3rU6VrDHMBSJ5A,False,Taqueria Cazadores,+12108240175,$,3.5,134,['delivery'],927 rittiman rd,-98.43101,29.48494,"['Seafood', 'Mexican', 'Breakfast & Brunch']","['927', 'rittiman', 'rd']",927,rittiman rd,Taqueria Cazadores,taqueri cazadores,rittiman
527,(210) 433-2531,5767.391276581506,wIGnpG4wU68bhPQbzBVZkA,False,Lisa's Mexican Restaurant,+12104332531,$$,3.5,152,"['pickup', 'delivery']",815 bandera rd,-98.5535869,29.4560183,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['815', 'bandera', 'rd']",815,bandera rd,Lisa's Mexican Restaurant,lisas mexic restaurant,bandera
528,(210) 690-3808,8586.64639358246,e2HpfHnBzJlWVwhLGJKeYw,False,Cracker Barrel Old Country Store,+12106903808,$$,3.5,168,['delivery'],11030 w interstate 10,-98.5813916872515,29.5450869789352,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']","['11030', 'w', 'interstate', '10']",11030,w interstate 10,Cracker Barrel Old Country Store,cracker barr old country store,w interstate 10
529,(210) 223-7727,6036.131237565706,cze9uW0Y_liVM5PQINMftA,False,Luther's Cafe,+12102237727,$$,3.0,328,['delivery'],1503 n main ave,-98.494433,29.443014,"['Bars', 'Burgers', 'Breakfast & Brunch']","['1503', 'n', 'main', 'ave']",1503,n main ave,Luther's Cafe,luthers cafe,n maine
530,(210) 479-3474,11176.53782161705,DybagWEMflgl7v8yEDVO2A,False,The Breakfasteria,+12104793474,,4.5,43,['delivery'],16615 huebner rd,-98.52827,29.59421,"['Breakfast & Brunch', 'Mexican']","['16615', 'huebner', 'rd']",16615,huebner rd,The Breakfasteria, breakfasteria,huebner
531,(210) 829-4800,6983.026190786558,g6Fja779FkFUJh08arYe3A,False,Thousand Oak Cafe II,+12108294800,$,4.0,70,['delivery'],1271 austin hwy,-98.44246,29.48997,"['Mexican', 'Breakfast & Brunch', 'Tex-Mex']","['1271', 'austin', 'hwy']",1271,austin hwy,Thousand Oak Cafe II,thousand oak cafe ii,austin hwy
532,(210) 257-9410,8141.25503542134,PAhIvZh810jjYai3BPzshQ,False,Taqueria El Charro,+12102579410,$,4.0,62,[],2351 harry wurzbach rd,-98.4312999,29.48365,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['2351', 'harry', 'wurzbach', 'rd']",2351,harry wurzbach rd,Taqueria El Charro,taqueri  charro,harryurzbach
533,(210) 822-9533,3759.3735260537615,JKmshMNWfcwdQ9KnlxQnPg,False,Taco Taco Cafe,+12108229533,$,2.5,531,"['pickup', 'delivery']",145 e hildebrand ave,-98.4922799,29.46674,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['145', 'e', 'hildebrand', 'ave']",145,e hildebrand ave,Taco Taco Cafe,taco taco cafe,e hildebrande
534,(210) 368-2957,8553.398529819842,jbXwuXAGmXfBnBwY8FpnGA,False,Mr. C's Fried Chicken and Waffles,+12103682957,$$,4.0,68,[],9390 huebner rd,-98.592836,29.529911,"['Breakfast & Brunch', 'American (Traditional)', 'Waffles']","['9390', 'huebner', 'rd']",9390,huebner rd,Mr. C's Fried Chicken and Waffles,mr. cs fried chicken and waffles,huebner
535,(210) 554-1721,7874.911390759732,HocbcLmnvHvc642fvUET8A,False,Market on Houston,+12105541721,$$,3.0,215,['pickup'],205 e houston st,-98.4910097799047,29.4266100081512,"['American (New)', 'Pizza', 'Breakfast & Brunch']","['205', 'e', 'houston', 'st']",205,e houston st,Market on Houston,market  houston,e houston
536,(210) 366-0377,3381.7705876870837,gfpLzdaIDgwzv6v9UFqWcw,False,El Palmar Cocina Restaurante,+12103660377,$,4.5,27,['delivery'],2607 jackson keller rd,-98.5344501212239,29.5193500711473,"['Mexican', 'Breakfast & Brunch']","['2607', 'jackson', 'keller', 'rd']",2607,jackson keller rd,El Palmar Cocina Restaurante, palmar cocin restaurante,jackson keller
537,(210) 224-5540,6529.110044961792,vWRv2dn077WPr_F3_xmFBg,False,Carmelitas Mexican Restaurant,+12102245540,$,3.5,80,['delivery'],2218 broadway st,-98.47509765625,29.4468669891357,"['Mexican', 'Seafood', 'Breakfast & Brunch']","['2218', 'broadway', 'st']",2218,broadway st,Carmelitas Mexican Restaurant,carmelitas mexic restaurant,broadway
538,(210) 829-4111,7217.989859902714,ZJclAcRgpkXFd893YB_AnQ,False,Chapala Taco House,+12108294111,$,4.0,56,['delivery'],1363 austin hwy,-98.4399203906269,29.4911979662652,"['Mexican', 'Breakfast & Brunch', 'Soup']","['1363', 'austin', 'hwy']",1363,austin hwy,Chapala Taco House,chapal taco house,austin hwy
539,(210) 404-2929,12102.312647660268,RtbWybL78ju9Hz0ZQgvmQQ,False,Camila's Mexican Restaurant,+12104042929,$,4.0,91,['delivery'],16075 henderson pass,-98.4504332,29.5879713,"['Mexican', 'Diners', 'Breakfast & Brunch']","['16075', 'henderson', 'pass']",16075,henderson pass,Camila's Mexican Restaurant,camilas mexic restaurant,henderson pass
540,(210) 733-5476,3142.4641007578734,xvO4D__BIsOMnTjUZ5z2pg,False,El Rafa's Cafe,+12107335476,$,4.0,62,['delivery'],1535 w hildebrand ave,-98.5206,29.46667,"['Mexican', 'Breakfast & Brunch']","['1535', 'w', 'hildebrand', 'ave']",1535,w hildebrand ave,El Rafa's Cafe, rafas cafe,w hildebrande
541,(210) 733-3414,1421.8605900482928,yinFvIsHNTQres42FWT2Hg,False,Casa De Rosa Cafe,+12107333414,$,4.5,22,[],1120 basse rd,-98.50178,29.4879,"['Breakfast & Brunch', 'Mexican']","['1120', 'basse', 'rd']",1120,basse rd,Casa De Rosa Cafe,cas  ros cafe,basse
542,(210) 223-9841,10345.351549595112,cI3OECiMppq6Vj0NSfJJGg,False,Tommy's Restaurant,+12102239841,$,4.0,56,['delivery'],1205 nogalits,-98.51124,29.40149,"['Mexican', 'Coffee & Tea', 'Breakfast & Brunch']","['1205', 'nogalits']",1205,nogalits,Tommy's Restaurant,tommys restaurant,nogalits
543,(210) 298-8040,8254.458042798598,vR7zr2Lq--B1g-wl8uSAvQ,False,Las Ramblas,+12102988040,$$$,3.5,137,['restaurant_reservation'],306 w market st,-98.489783,29.423367,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']","['306', 'w', 'market', 'st']",306,w market st,Las Ramblas, ramblas,w market
544,(210) 495-3447,11841.60170362836,wEHlXVHsJ4K-jrWArZrDcA,False,First Watch,+12104953447,$$,3.5,103,[],16668 san pedro ave,-98.471861,29.594294,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']","['16668', 'san', 'pedro', 'ave']",16668,san pedro ave,First Watch,first watch,san pedroe
545,(210) 673-4444,15135.333192912733,q4kDgYQ3BHaoizcj8lE0MA,False,La Michelada Grill,+12106734444,$,4.0,68,[],2623 rockgate dr,-98.63034,29.4033,"['Seafood', 'Mexican', 'Breakfast & Brunch']","['2623', 'rockgate', 'dr']",2623,rockgate dr,La Michelada Grill,l michelad grill,rockgate
546,(210) 366-3421,4116.897837315081,f82wiJnIRWTCDEabhg-7mQ,False,Hacienda Patron Taqueria Y Restaurant,+12103663421,$,4.5,18,['delivery'],459 mccarty rd,-98.5002592,29.5293562,"['Mexican', 'Breakfast & Brunch']","['459', 'mccarty', 'rd']",459,mccarty rd,Hacienda Patron Taqueria Y Restaurant,haciend patr taqueri y restaurant,mccarty
547,(210) 534-3395,12043.740828252325,IBcVPLB1XtTEoYLZdOMdQg,False,Patty's Taco House,+12105343395,$,3.5,66,['delivery'],2422 s hackberry,-98.47323,29.39226,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['2422', 's', 'hackberry']",2422,s hackberry,Patty's Taco House,pattys taco house,s hackberry
548,(210) 824-9130,1579.0521445059323,003mvu0m3hTK2KK4QHYd7A,False,Taco Riendo,+12108249130,$,4.0,28,['pickup'],6624 san pedro ave,-98.49916,29.4994992,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']","['6624', 'san', 'pedro', 'ave']",6624,san pedro ave,Taco Riendo,taco riendo,san pedroe
549,(210) 270-0786,8389.502027766841,WVci8VJE2GnURs5sMEmFDQ,False,The River's Edge Cafe + Patio Bar,+12102700786,$$,3.0,171,['delivery'],200 s alamo st,-98.4877999,29.42234,"['Breakfast & Brunch', 'American (New)', 'Sandwiches']","['200', 's', 'alamo', 'st']",200,s alamo st,The River's Edge Cafe + Patio Bar, rivers edge cafe + patio bar,s alamo
550,(210) 525-8110,4006.9057727389854,qIRaxr3CDlBLvn6up-ec9g,False,Cracker Barrel Old Country Store,+12105258110,$$,3.0,144,['delivery'],98 ne loop 410,-98.484677718316,29.5195225208489,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']","['98', 'ne', 'loop', '410']",98,ne loop 410,Cracker Barrel Old Country Store,cracker barr old country store,ne loop 410
551,(210) 822-6702,1651.8355336659686,DK1b3Dyd0q-kraliqmVg-A,False,Tommy's Restaurant,+12108226702,$,3.5,81,['delivery'],6702 san pedro ave,-98.49869,29.50059,"['Mexican', 'Coffee & Tea', 'Breakfast & Brunch']","['6702', 'san', 'pedro', 'ave']",6702,san pedro ave,Tommy's Restaurant,tommys restaurant,san pedroe
552,(210) 691-0665,8461.247614882785,xAyEV7N9Gs4-gQCpLeBtkg,False,Jim's Restaurants,+12106910665,$,3.0,103,['delivery'],11006 w interstate 10,-98.580139875412,29.5446197881832,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['11006', 'w', 'interstate', '10']",11006,w interstate 10,Jim's Restaurants,jims restaurants,w interstate 10
553,(210) 524-9900,3002.397995859494,Xzla5CPpV62ZE2tYCErjcA,False,la Madeleine French Bakery & Cafe,+12105249900,$$,3.0,116,"['delivery', 'pickup']",722 northwest loop 410,-98.504494,29.520025,"['Bakeries', 'Cafes', 'Breakfast & Brunch']","['722', 'northwest', 'loop', '410']",722,northwest loop 410,la Madeleine French Bakery & Cafe,l madeleine french bakery  cafe,northwest loop 410
554,(210) 733-8283,5146.994768149811,-llW-fxF4esv1nY-2aTa9g,False,La Barranca,+12107338283,$,4.5,17,['delivery'],1026 cincinnati ave,-98.527695564568,29.4496198793825,"['Mexican', 'Breakfast & Brunch']","['1026', 'cincinnati', 'ave']",1026,cincinnati ave,La Barranca,l barranca,cincinnatie
555,(210) 340-4577,5223.717251038866,6w4tt7OQFtQg_Tlqlps6-w,False,Highlander Bar and Grill,+12103404577,$,3.0,89,['delivery'],5562 fredericksburg rd,-98.5655136108398,29.5096302032471,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']","['5562', 'fredericksburg', 'rd']",5562,fredericksburg rd,Highlander Bar and Grill,highlander bar and grill,fredericksburg
556,(210) 462-9504,9178.609410305777,-0YSjzvBs7lFHE3PEKi4aQ,False,Marla Restaurant,+12104629504,,4.5,25,[],510 enrique m barrera pkwy,-98.569951,29.427505,['Breakfast & Brunch'],"['510', 'enrique', 'm', 'barrera', 'pkwy']",510,enrique m barrera pkwy,Marla Restaurant,marl restaurant,enrique m barrera pkwy
557,(210) 732-4614,4644.99059541893,xzP_0dkV3OmdgUxsXsBJ-g,False,Crystal's Cafe,+12107324614,$,4.0,21,[],2420 n zarzamora st,-98.5237801,29.4531863,"['Breakfast & Brunch', 'Cafes', 'Mexican']","['2420', 'n', 'zarzamora', 'st']",2420,n zarzamora st,Crystal's Cafe,crystals cafe,n zarzamora
558,(210) 731-2912,5187.693155585914,OMoNAi9kAE74xxZUYqXKPg,False,Peter El Norteno,+12107312912,$,4.0,26,['delivery'],542 fredericksburg rd,-98.5097162394122,29.4479630812767,"['Mexican', 'Breakfast & Brunch']","['542', 'fredericksburg', 'rd']",542,fredericksburg rd,Peter El Norteno,peter  norteno,fredericksburg
559,(210) 226-6256,8235.792566053731,5E9Q1d9MzC-GWlh4QhPUfA,False,Republic of Texas Restaurant on the Riverwalk,+12102266256,$$,2.5,188,"['delivery', 'pickup']",526 river walk,-98.4881123,29.4239986,"['Cocktail Bars', 'Breakfast & Brunch', 'Burgers']","['526', 'river', 'walk']",526,river walk,Republic of Texas Restaurant on the Riverwalk,republic  texas restaurant   riverwalk,riveralk
560,(210) 342-4040,6658.518278529598,XEvrBpw--b2VPYWYGf-Lzw,False,Tilo Tex Mex Mexican Restaurant,+12103424040,$,3.5,69,"['delivery', 'pickup']",12403 west ave,-98.502197,29.553375,"['Mexican', 'Breakfast & Brunch']","['12403', 'west', 'ave']",12403,west ave,Tilo Tex Mex Mexican Restaurant,tilo tex mex mexic restaurant,weste
561,(210) 832-0050,5570.5105756188,LAE_CaIR65OVyN1Nb54r_Q,False,Broadway 5050,+12108320050,$,3.5,139,['delivery'],5050 broadway st,-98.46243,29.47291,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']","['5050', 'broadway', 'st']",5050,broadway st,Broadway 5050,broadway 5050,broadway
562,(210) 599-8080,10991.517193274982,fAiHAHuFAp0h116WhMCuJw,False,Cracker Barrel Old Country Store,+12105998080,$$,2.5,155,[],6330 n interstate 35,-98.401231794459,29.4862529719322,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']","['6330', 'n', 'interstate', '35']",6330,n interstate 35,Cracker Barrel Old Country Store,cracker barr old country store,n interstate 35
563,(210) 432-0275,8648.15958217177,-J3NvDeaVaPS_r63iVnRAQ,False,Roy's Taco Hut,+12104320275,$,4.0,38,['delivery'],246 w old us hwy 90,-98.56454,29.43007,"['Mexican', 'Breakfast & Brunch']","['246', 'w', 'old', 'us', 'hwy', '90']",246,w old us hwy 90,Roy's Taco Hut,roys taco hut,w old us hwy 90
564,(210) 341-7138,2943.7923605566302,UsONp-NB_S0dLZHpuMZrNw,False,Jim's Restaurants,+12103417138,$,3.0,87,['delivery'],842 nw lp 410,-98.506072,29.5199,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['842', 'nw', 'lp', '410']",842,nw lp 410,Jim's Restaurants,jims restaurants,nw lp 410
565,(210) 828-5120,5903.670292423334,xIbOudvBkjHTAXwHBu5ODg,False,Jim's Restaurants,+12108285120,$,3.5,56,['delivery'],4108 broadway st,-98.46423,29.4643,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['4108', 'broadway', 'st']",4108,broadway st,Jim's Restaurants,jims restaurants,broadway
566,(210) 826-7001,5333.3044187751175,7KgOILqNcFqiqDlN5IrjkQ,False,Jim's Restaurants,+12108267001,$,3.0,76,['delivery'],8427 broadway st,-98.4652,29.51623,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['8427', 'broadway', 'st']",8427,broadway st,Jim's Restaurants,jims restaurants,broadway
567,(210) 541-0447,3743.793251764886,TJkySMsvfKTT_DGioDFsww,False,Herb & Pickle,+12105410447,$,3.5,27,"['delivery', 'pickup']",7550 ih-10w,-98.551442,29.504155,"['Breakfast & Brunch', 'Sandwiches', 'Cupcakes']","['7550', 'ih-10w']",7550,ih-10w,Herb & Pickle,herb  pickle,ih-10w
568,(210) 431-0157,8586.734308412393,CaDKjMb7V1n4JHl2mfqZBA,False,Restaurante Mexicano El D F,+12104310157,$,3.5,36,['delivery'],4119 culebra rd,-98.5859455,29.448787,"['Mexican', 'Desserts', 'Breakfast & Brunch']","['4119', 'culebra', 'rd']",4119,culebra rd,Restaurante Mexicano El D F,restaurante mexicano  d f,culebra
569,(210) 370-3371,7664.00325293677,k89B7z_IH96Qnu2JdeLLNw,False,CommonWealth Coffeehouse and Bakery - Weston Centre,+12103703371,$$,4.0,16,['delivery'],112 e pecan st,-98.49238,29.42822,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']","['112', 'e', 'pecan', 'st']",112,e pecan st,CommonWealth Coffeehouse and Bakery - Weston Centre,commonwealth coffeehouse and bakery  west centre,e pecan
570,(210) 224-4555,8508.740028323158,9P_DFsIr80ncxAx-gHuUSg,False,Cactus Flower Cafe,+12102244555,$$,3.5,26,[],889 e market st,-98.48382,29.42233,"['Tex-Mex', 'Breakfast & Brunch']","['889', 'e', 'market', 'st']",889,e market st,Cactus Flower Cafe,cactus flower cafe,e market
571,(210) 732-8256,3429.722460653694,aI6HF4VTopuvNuIxeeKZpw,False,Jim's Restaurants,+12107328256,$,3.0,59,[],351 w hildebrand ave,-98.4987563,29.466765,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['351', 'w', 'hildebrand', 'ave']",351,w hildebrand ave,Jim's Restaurants,jims restaurants,w hildebrande
572,(210) 349-5952,2776.833182797792,Gg2fa6y78F1WoxLQLA6vrQ,False,Denny's,+12103495952,$,3.0,56,"['delivery', 'pickup']",6801 blanco rd,-98.507284373045,29.5186300204222,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['6801', 'blanco', 'rd']",6801,blanco rd,Denny's,dennys,blanco
573,(210) 732-5491,3859.990229986901,nIHAvP_UGnEFHs8aj-LttQ,False,Jim's Restaurants,+12107325491,$,3.0,66,['delivery'],3319 hillcrest dr,-98.5542,29.4922,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['3319', 'hillcrest', 'dr']",3319,hillcrest dr,Jim's Restaurants,jims restaurants,hillcrest
574,(210) 605-3222,6662.697023462714,d14maYKyIDfr-M9rEGi-7g,False,Rosella at the Garden,+12106053222,$$,3.0,45,[],555 funston pl,-98.4590055556233,29.4588800357963,"['Cafes', 'Breakfast & Brunch', 'Cocktail Bars']","['555', 'funston', 'pl']",555,funston pl,Rosella at the Garden,rosell at  garden,funston pl
575,(210) 223-4321,8495.805954247877,8OUb8P8J7jQR0YH5d06jkQ,False,Denny's,+12102234321,$,2.0,163,"['delivery', 'pickup']",903 e commerce st,-98.4829037544023,29.4231263651822,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['903', 'e', 'commerce', 'st']",903,e commerce st,Denny's,dennys,e commerce
576,(210) 673-6707,14623.841713720294,-vn0MhOTNljj0PFDEJr6Ug,False,Taqueria Arandas,+12106736707,$,3.5,27,['delivery'],7055 w military dr,-98.62943,29.40925,"['Mexican', 'Seafood', 'Breakfast & Brunch']","['7055', 'w', 'military', 'dr']",7055,w military dr,Taqueria Arandas,taqueri arandas,w military
577,(210) 593-0343,5947.380352186479,ycT4J1KFTua5oRITMp5hcg,False,Denny's,+12105930343,$,2.5,74,"['delivery', 'pickup']",9550 i-10 w,-98.561169,29.5291443,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['9550', 'i-10', 'w']",9550,i-10 w,Denny's,dennys,i-10
578,(210) 432-6565,8968.398787586797,Qox0dS7ih7BYgx6kGB9dEA,False,Taurino's Mexican Restaurant,+12104326565,$,3.5,31,['delivery'],4416 callaghan rd,-98.60203,29.46826517,"['Mexican', 'Breakfast & Brunch', 'Coffee & Tea']","['4416', 'callaghan', 'rd']",4416,callaghan rd,Taurino's Mexican Restaurant,taurinos mexic restaurant,callaghan
579,(210) 545-6072,8534.77311670428,fMa2MAVpwn1bi-STXsk--Q,False,Denny's,+12105456072,$,2.5,62,"['delivery', 'pickup']",13635 san pedro ave,-98.4829003384903,29.5661318562154,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['13635', 'san', 'pedro', 'ave']",13635,san pedro ave,Denny's,dennys,san pedroe
580,(210) 354-4414,7759.471482579713,tgnV63KMASRSk1gWiSIxIA,False,Cafe Alameda,+12103544414,$,3.5,27,['delivery'],342 w houston st,-98.49713,29.42614,"['Mexican', 'Breakfast & Brunch']","['342', 'w', 'houston', 'st']",342,w houston st,Cafe Alameda,cafe alameda,w houston
581,(210) 277-6373,5873.329416516217,yDzbFk7KZTBtk9-RcxNIjQ,False,Vanessa's Mexican Food,+12102776373,$,3.5,18,['delivery'],1621 n main ave,-98.49453,29.44464,"['Mexican', 'Breakfast & Brunch', 'Tex-Mex']","['1621', 'n', 'main', 'ave']",1621,n main ave,Vanessa's Mexican Food,vanessas mexic food,n maine
582,(210) 321-4860,3763.635643716246,FiDlrMGtZ1Lm8E0h90zM2w,False,Cascabel Restaurant,+12103214860,$$,3.5,16,['delivery'],37 ne loop 410,-98.49087,29.52147,"['American (New)', 'Breakfast & Brunch']","['37', 'ne', 'loop', '410']",37,ne loop 410,Cascabel Restaurant,cascab restaurant,ne loop 410
583,(210) 495-3447,11951.484544866362,57C7zHSto7HlSJR4XHO16Q,False,First Watch - Thousand Oaks,+12104953447,,4.0,16,[],16668 san pedro ave,-98.4713694,29.5951894,"['Cafes', 'Breakfast & Brunch', 'American (New)']","['16668', 'san', 'pedro', 'ave']",16668,san pedro ave,First Watch - Thousand Oaks,first watch  thousand oaks,san pedroe
