,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories
806,(210) 344-9709,5873.484521206181,EJy2swxwgYTwkHIUHrWajA,False,McDonald's,+12103449709,$,1.5,36,[],11700 blanco rd,-98.50868,29.54706,"['Fast Food', 'Burgers', 'Coffee & Tea']"
807,(469) 338-7792,6409.441597676401,ZH_qGZE4tCwTv67U3sm1AQ,False,Hamburguesas Los Kompaz,+14693387792,,5.0,2,['delivery'],2353 nacogdoches rd,-98.4527488227258,29.5152587268602,['Burgers']
808,(210) 699-1592,6881.2485643083355,c7QoFhJQXO_GtyJPzOkU9w,False,Sonic Drive-In,+12106991592,$,2.0,32,[],9429 fredericksburg rd,-98.5754914281119,29.5261162832007,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
809,(210) 734-8945,3801.017607725455,nSZENZWBMRYo_gwiE1gL2w,False,Jack in the Box,+12107348945,$,2.0,21,['delivery'],4626 fredericksburg rd,-98.5536685,29.4937180130263,"['Fast Food', 'Burgers', 'Tacos']"
810,(210) 545-1477,8307.43688015469,4PQzovApZVRpYfEwqnL4mQ,False,Sonic Drive-In,+12105451477,$,1.5,41,[],955 e bitters rd,-98.4782269,29.5621937,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
811,(210) 496-2283,11857.039711230658,FEs07mbV4EvW9NS-5FSJDw,False,Sonic Drive-In,+12104962283,$,1.5,38,[],2314 thousand oaks,-98.4519207,29.5861741,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
812,(210) 342-8555,2876.9658191422645,LDtZk8va3N-CV36apN0i8g,False,Jack in the Box,+12103428555,$,3.0,8,['delivery'],4319 vance jackson rd,-98.5354086756707,29.5127479,"['Fast Food', 'Burgers', 'Tacos']"
813,(210) 828-4802,5664.970968994921,ejXKm9f7lDGuY1isc1wqHg,False,McDonald's,+12108284802,$,2.0,23,[],4720 broadway st,-98.463068,29.469975,"['Fast Food', 'Burgers', 'Coffee & Tea']"
814,(210) 877-2801,15265.704534458708,P2Rk0nVrQAHvTl4tBaWK-w,False,McDonald's,+12108772801,$,2.0,31,[],7257 n loop 1604,-98.6295309,29.5883315,"['Fast Food', 'Burgers', 'Coffee & Tea']"
815,(210) 734-7184,5323.92218791589,WodoCjlSPnDx552pWJCUDQ,False,Zootennial Restaurant,+12107347184,$$,3.5,6,[],3903 n st mary's st,-98.4736340492963,29.4623022611927,"['Pizza', 'American (New)', 'Burgers']"
816,(210) 696-1659,10616.217980302621,SDRjJrgwUYvkzqQXphurpw,False,McDonald's,+12106961659,$,1.5,35,[],5235 de zavala dr,-98.589509,29.564043,"['Fast Food', 'Burgers', 'Coffee & Tea']"
817,(210) 734-8446,3450.2796394183288,2qo4FoIuxcmdZc5TB8MIjQ,False,Jack in the Box,+12107348446,$,2.5,13,['delivery'],3315 san pedro ave,-98.499608,29.4662089,"['Fast Food', 'Burgers', 'Tacos']"
818,(210) 824-4129,7700.008100724613,JJ6-FfTMTjP-dpV2qBGf7w,False,McDonald's,+12108244129,$,1.5,34,[],1450 austin hwy,-98.4348700940608,29.4927538100915,"['Fast Food', 'Burgers', 'Coffee & Tea']"
819,(210) 692-9886,6920.647062363294,mDK0py5XWfZfRXIeHnq7iQ,False,McDonald's,+12106929886,$,1.5,41,[],7267 wurzbach,-98.5850603878498,29.5040236717414,"['Fast Food', 'Burgers', 'Coffee & Tea']"
820,(210) 826-0180,7525.298842893388,VSc3kkcQjsbV8Ctf4HValw,False,Sonic Drive-In,+12108260180,$,1.5,33,[],1435 austin hwy,-98.4366658329963,29.493140192757,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
821,,4729.950372275666,Vp4sneVSsYcbAFvfhjNwng,False,Burger King,,,4.5,2,['delivery'],8922 airport blvd,-98.4765357,29.5221918,"['Fast Food', 'Burgers']"
822,(210) 479-8327,9439.861610594902,vuJ4ImTt5WuEqwpW0Veieg,False,Sonic Drive-In,+12104798327,$,1.5,33,[],14635 huebner rd,-98.5459618270397,29.5747704199773,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
823,(210) 666-8006,11044.762349121147,jS9tPvF5ub-LVLfXm3tGMw,False,Burger King,+12106668006,$,2.0,25,['delivery'],4618 rittiman rd,-98.400957084493,29.4837384969615,"['Fast Food', 'Burgers']"
824,(210) 523-9961,12155.446710999493,FSSNNACCNI1FjQ1W6dUXHg,False,McDonald's,+12105239961,$,2.5,14,[],7212 nw loop 410,-98.6300088465214,29.4517655363407,"['Fast Food', 'Burgers', 'Coffee & Tea']"
825,(210) 491-8833,7942.645434943555,ljVpg7IZDiNYQo0azLBXGA,False,McDonald's,+12104918833,$,2.0,22,[],12203 jones maltsberger rd,-98.4680315852165,29.5533791671904,"['Fast Food', 'Burgers', 'Coffee & Tea']"
826,(210) 492-0002,9357.570654680036,VeAEt3j76i1eprBiu6RPAA,False,McDonald's,+12104920002,$,2.0,25,[],14630 huebner rd,-98.5453020036221,29.5741837315728,"['Fast Food', 'Burgers', 'Coffee & Tea']"
827,(210) 509-7800,8637.27756214332,roGBN6TpQPWrAHSj-vufuA,False,IHOP,+12105097800,$,2.5,53,[],5920 bandera rd,-98.60265,29.48289,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']"
828,(210) 227-5007,6230.242917274679,t6fDOIBSxKRINBPPemA1Jg,False,McDonald's,+12102275007,$,1.5,22,[],721 san pedro ave,-98.4991622,29.4400025,"['Fast Food', 'Burgers', 'Coffee & Tea']"
829,(830) 513-8464,13997.52979360052,SqegeVsaIzGrx_PRRpbJfA,False,Maniacs Chef's Truck,+18305138464,,2.5,18,[],14530 roadrunner way,-98.62466,29.57583,"['Burgers', 'Food Trucks', 'Chicken Wings']"
830,(210) 436-4522,11151.225314130323,kQj4XmvS4Uj2hSoS6_Xprg,False,Sonic Drive-In,+12104364522,$,2.5,13,[],1611 s general mcmullen,-98.5578037874529,29.4015463468429,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
831,(210) 271-3565,7599.7262748412095,Vwo6xuQB2BU_LpXyhGYTlw,False,McDonald's,+12102713565,$,2.0,18,[],703 w houston ave,-98.5016772150993,29.4269965816025,"['Fast Food', 'Burgers', 'Coffee & Tea']"
832,,7716.659418380649,J4Z1eWx3IFq6voZEdXB6nA,False,AA Drive In,,,4.5,2,[],4103 w commerce st,-98.54396,29.42998,"['Burgers', 'American (Traditional)']"
833,(210) 344-7577,4138.194839111635,TZybYoLehUVWBBtMwXko5Q,False,Wendy's,+12103447577,$,1.5,26,"['pickup', 'delivery']",9700 san pedro,-98.4975189582537,29.5286301100872,"['Fast Food', 'Burgers']"
834,,6980.990762877421,Q6RXgFOTHOKHUEPmv8ev7A,False,Burger King,,$,1.5,21,['delivery'],5007 north west loop 410,-98.5861982749664,29.4884105132446,"['Fast Food', 'Burgers']"
835,(210) 680-0721,10676.311816116347,2d9qCzpnvfvazoBBWcq6pg,False,Whataburger,+12106800721,$,3.0,41,['delivery'],7016 bandera rd,-98.6245760321617,29.4992952683063,"['Burgers', 'Fast Food']"
836,(210) 227-0105,6098.514269274177,5Q4NTx9XzeEiL05_i3mCgQ,False,Sonic Drive-In,+12102270105,$,2.0,24,[],811 san pedro,-98.4995106645738,29.4411478869327,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
837,(636) 306-3977,10526.475901572201,eSBbeG678fg63HCnL9TDVQ,False,Rock & Brews - AT&T Center,+16363063977,$$,2.5,7,[],1 at&t center parkway,-98.43815010041,29.4269574035557,"['Bars', 'Burgers', 'Sandwiches']"
838,(210) 435-5497,7310.304129586157,lwb6ACv2L60sN5ig-_gWhA,False,McDonald's,+12104355497,$,2.0,13,[],3515 culebra rd,-98.5698643326759,29.4498188059292,"['Fast Food', 'Burgers', 'Coffee & Tea']"
839,(210) 690-9182,10497.529516587054,nJ0nuD0ivl17tePzRRzxcw,False,Wendy's,+12106909182,$,1.5,23,"['pickup', 'delivery']",5195 de zavala,-98.58602,29.56555,"['Fast Food', 'Burgers']"
840,(210) 684-3600,7796.140105020482,IoAIr7rUMJFs62XPloibgw,False,McDonald's,+12106843600,$,2.0,15,[],5503 nw loop 410,-98.5942925512791,29.485482303785,"['Fast Food', 'Burgers', 'Coffee & Tea']"
841,(210) 349-2091,1471.5518418545953,g6271QVvhN0KGv82VFIiTQ,False,Dairy Queen,+12103492091,$,2.0,13,[],2819 west ave,-98.526362,29.486265,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food']"
842,(210) 593-0244,6135.865330579532,CvH393bQUZUeV1zTV5tcgw,False,Wendy's,+12105930244,$,1.5,29,"['pickup', 'delivery']",9340 wurzbach,-98.56358,29.52916,"['Fast Food', 'Burgers']"
843,(210) 496-1294,10797.221688596243,GGYKuTpMYXhupcGQkkwIbQ,False,McDonald's,+12104961294,$,2.5,8,[],15715 san pedro,-98.475976,29.585603,"['Fast Food', 'Burgers', 'Coffee & Tea']"
844,(210) 433-7202,7858.707520433617,LFEC6k_i7P0cJaiPjSzkAw,False,Wendy's,+12104337202,$,2.5,9,"['pickup', 'delivery']",4445 west commerce street,-98.549549,29.430743,"['Fast Food', 'Burgers']"
845,(210) 340-9549,1474.8727979979194,GORaNNu2BKGPDF2wqcInlA,False,Sonic Drive-In,+12103409549,$,2.0,19,[],6523 san pedro ave,-98.4997757,29.4981548,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
846,(210) 344-4453,3339.2668110659315,CfFTpso1qSKkZGaDGVsWrg,False,Jack in the Box,+12103444453,$,1.5,22,['delivery'],7206 blanco rd,-98.5044923,29.5232035,"['Fast Food', 'Burgers', 'Tacos']"
847,(210) 558-4588,11160.433768262274,o9cfb7TU_24J0NhFiCuesA,False,McDonald's,+12105584588,$,1.5,27,[],6370 babcock rd,-98.6149348318577,29.5436409025906,"['Fast Food', 'Burgers', 'Coffee & Tea']"
848,(210) 509-7445,11784.930489513781,-fi_QOLGTCqzNl9AjMDZig,False,Phil's Philly Grill,+12105097445,$$,2.5,7,"['pickup', 'delivery']",6601 nw loop 410,-98.62795,29.456208,"['Salad', 'Cheesesteaks', 'Burgers']"
849,(210) 684-0065,10210.68300737463,HkKJovbSIVpDZj3LA9uNrA,False,Dairy Queen,+12106840065,$,3.0,30,"['pickup', 'delivery']",6803 bandera rd,-98.61999,29.49686,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food']"
850,(210) 432-6624,7971.049768403792,n__Y80oJmxWkqVyQkb0hxg,False,Jack in the Box,+12104326624,$,2.5,11,['delivery'],118 n general mcmullen dr,-98.5536369681358,29.4314146947832,"['Fast Food', 'Burgers', 'Tacos']"
851,(210) 222-9500,7968.583399653941,4US3GkQXwmxkKXYvysqWUg,False,Sonic Drive-In,+12102229500,$,1.0,36,[],2135 ih35 n,-98.4617163317034,29.4393805032501,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
852,(210) 650-9250,11865.927537560228,c1McBQRpTiFA8PwERX5Pvw,False,Wendy's,+12106509250,$,2.0,15,"['pickup', 'delivery']",11919 perrin-beitel,-98.40895,29.54896,"['Fast Food', 'Burgers']"
853,(210) 545-1780,11747.223015902991,k-q52PQpYXtw_8nSUz5dDA,False,McDonald's,+12105451780,$,1.5,19,[],15011 jones maltsberger rd,-98.4415890276431,29.5789809464612,"['Fast Food', 'Burgers', 'Coffee & Tea']"
854,(210) 877-1219,8451.117393071367,R9moLqIJoWiujbheSODsEQ,False,Jack in the Box,+12108771219,$,1.5,20,['delivery'],10683 huebner rd,-98.5818805,29.5426947,"['Fast Food', 'Burgers', 'Tacos']"
855,(210) 736-1976,3388.0638895101038,GklOvNeVl0ILZqzJFtOphw,False,Jack in the Box,+12107361976,$,2.0,11,['delivery'],2311 fredericksburg rd,-98.528633415699,29.4666001000988,"['Fast Food', 'Burgers', 'Tacos']"
856,(210) 509-8499,10876.149921996439,IEsgyGZy2VMa1EkvAc-PAw,False,Jack in the Box,+12105098499,$,1.5,19,['delivery'],6405 nw loop 410,-98.621414838024,29.4646209602828,"['Fast Food', 'Burgers', 'Tacos']"
857,(210) 226-6875,9270.249134186459,V1Sm_ct__y9RiolLK3j6xA,False,Jack in the Box,+12102266875,$,2.0,12,[],502 n new braunfels ave,-98.4608325362206,29.425339,"['Fast Food', 'Burgers', 'Tacos']"
858,(210) 394-5065,23632.580945523416,M1kmzMkFgOATfnULmzadSw,False,AndGravy 123 Foodtruck,+12103945065,,3.5,3,[],,-98.6655591800809,29.661439453373,"['Food Trucks', 'Burgers', 'Chicken Wings']"
859,(210) 524-0028,2604.1973865797872,CZsrA5U3c8CgPqldY01UlA,False,Jack in the Box,+12105240028,$,2.5,10,['delivery'],7150 san pedro ave,-98.4984236955642,29.5132814119618,"['Fast Food', 'Burgers', 'Tacos']"
860,(210) 826-0275,7356.708194100905,rcjhZAkP0Ke45eIphnwObw,False,Wendy's,+12108260275,$,1.5,22,"['pickup', 'delivery']",1410 austin highway,-98.438482,29.491055,"['Fast Food', 'Burgers']"
861,(210) 734-7688,3275.416874797289,U4ucKlkwCP14XjiIDLCtwg,False,McDonald's,+12107347688,$,1.5,24,[],3971 fredericksburg rd,-98.5460141301156,29.4839203035344,"['Fast Food', 'Burgers', 'Coffee & Tea']"
862,(210) 593-0420,6141.577459458995,wArMEfR8vCLEev1g3dyNWQ,False,Jack in the Box,+12105930420,$,1.5,22,['delivery'],9330 wurzbach rd,-98.563957,29.528812,"['Fast Food', 'Burgers', 'Tacos']"
863,(210) 223-2441,10593.814715414965,_UA0rqaPvRytXpJ3OfHUBA,False,Whataburger,+12102232441,$,3.0,5,[],at&t center pkwy,-98.437689,29.426503,"['Burgers', 'Fast Food']"
864,(210) 655-1995,11462.329252792835,rTc9M5k60sqAcwWv65Cc7Q,False,McDonald's,+12106551995,$,1.5,25,[],11482 perrin beitel rd,-98.4106194181436,29.5441355401498,"['Fast Food', 'Burgers', 'Coffee & Tea']"
865,(210) 736-3636,2383.192996335099,C7-zPNLLJTFXE_EXnFGJnw,False,McDonald's,+12107363636,$,2.0,12,[],2922 blanco rd,-98.5075680166483,29.4738484428425,"['Fast Food', 'Burgers', 'Coffee & Tea']"
866,,3010.94623729983,-f4a5z29FIwSw575neVDIA,False,Burger King,,$,1.5,20,['delivery'],3400 fredricksburg,-98.53551,29.47453,"['Fast Food', 'Burgers']"
867,(210) 736-6460,3021.53610806218,3Cb8nuw-gOI3MA85HZBalQ,False,Sonic Drive-In,+12107366460,$,1.5,11,[],2301 blanco rd,-98.5082647204399,29.4677957387112,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
868,(210) 337-4571,12747.519869416356,s_U6Z6nyFJU_Xr_0Zuym7g,False,McDonald's,+12103374571,$,2.0,10,[],102 s ww white,-98.40495,29.43087,"['Fast Food', 'Burgers', 'Coffee & Tea']"
869,(210) 733-6712,2310.6936245762863,20P49h6ajUS7SOyMM_A-Ng,False,Burger King,+12107336712,$,2.0,6,['delivery'],3009 blanco rd,-98.50825,29.47442,"['Fast Food', 'Burgers']"
870,(210) 541-0050,4468.353536438799,fqqYeVCUeKyNw8qGaAaQgg,False,Sonic Drive-In,+12105410050,$,1.5,48,[],2209 nw military hwy,-98.522877,29.533941,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
871,(210) 681-4767,11997.49243262812,9PiJT0svB3v2xTmuqTSwZA,False,Wendy's,+12106814767,$,2.0,13,"['pickup', 'delivery']",7039 culebra,-98.6286022078248,29.4525159871553,"['Fast Food', 'Burgers']"
872,(210) 222-0009,6529.181208779806,37wcwKIJXQ8Ua-vx2RRyhQ,False,Wendy's,+12102220009,$,1.5,17,"['pickup', 'delivery']",430 san pedro,-98.49679,29.43748,"['Fast Food', 'Burgers']"
873,(210) 344-5333,2888.2399670126433,NSKAxVjSS-DoLjsUENRmng,False,Sonic Drive-In,+12103445333,$,1.5,17,[],4318 vance jackson rd,-98.53475,29.51339,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
874,(210) 342-6811,1987.1805878750413,J1qA3V_CRl9e0ZF0MxVM-A,False,McDonald's,+12103426811,$,1.5,20,[],6967 san pedro ave,-98.49976,29.50708,"['Fast Food', 'Burgers', 'Coffee & Tea']"
875,(210) 222-0015,9317.714333596241,JgbIgWJU_juMwbwzqRJXbg,False,Wendy's,+12102220015,$,2.0,8,"['pickup', 'delivery']",514 w. cevallos,-98.506784,29.410924,"['Fast Food', 'Burgers']"
876,(210) 615-7328,7033.965675376544,1ttKHPWCB75KUOu-YjMcJQ,False,Jack in the Box,+12106157328,$,1.5,15,['delivery'],2465 babcock rd,-98.5857845842838,29.5063521921424,"['Fast Food', 'Burgers', 'Tacos']"
877,(210) 419-1970,7746.25213853127,jZfROA09bJqoSEUlcQHKVg,False,Jack in the Box,+12104191970,$,2.0,12,['delivery'],5423 evers rd,-98.593856,29.486058,"['Fast Food', 'Burgers', 'Tacos']"
878,(210) 736-1211,3654.9435878877266,GyEzbNwufzKOikwKB7bexA,False,Wendy's,+12107361211,$,2.0,9,"['pickup', 'delivery']",4519 fredericksburg road,-98.551855,29.489983,"['Fast Food', 'Burgers']"
879,(210) 492-1711,10290.235407777282,HeqL1tKwSIQZHujlw7Zivw,False,Cooper's Express & Deli - Carry On Food Mart,+12104921711,,4.0,2,"['pickup', 'delivery']",4447 de zavala rd,-98.57371,29.57152,"['Convenience Stores', 'Delis', 'Burgers']"
880,(210) 599-4333,11305.464645839524,qcSR-2BXp567SSRMkXuGAg,False,Sonic Drive-In,+12105994333,$,2.5,7,[],4678 walzem rd,-98.398959,29.5099894,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
881,(210) 438-5020,7927.739396404812,mgRlD6GOwRBNEFcAGAERxA,False,McDonald's,+12104385020,$,2.5,6,[],4422 w commerce st,-98.54920645128,29.4299020512428,"['Fast Food', 'Burgers', 'Coffee & Tea']"
882,(210) 564-8318,11023.332541803291,u6gLTrq5L0nP5GBKPqTL9A,False,Jack in the Box,+12105648318,$,2.0,11,['delivery'],10418 perrin beitel rd,-98.4104747918738,29.5350335350379,"['Fast Food', 'Burgers', 'Tacos']"
883,(210) 333-3100,15019.61920590519,x9ugwDMN4C-4bKdQFvZmMg,False,Burger King,+12103333100,$,2.0,11,['delivery'],1872 south ww white rd,-98.40419,29.39901,"['Fast Food', 'Burgers']"
884,(210) 431-0050,7912.431647997845,dcX9aYndTxkKNIu2NSeiTw,False,Sonic Drive-In,+12104310050,$,2.0,10,[],422 s zorzamora,-98.5271407739946,29.4241494756309,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
885,(210) 223-4415,10910.417783459478,EwAneUHJ6i8m2zt6KMI-Eg,False,Jack in the Box,+12102234415,$,2.5,7,['delivery'],903 probandt st,-98.49623,29.39763,"['Fast Food', 'Burgers', 'Tacos']"
886,(210) 223-5954,6747.286203436016,yxZG6VyB0Jiowawe76O8ow,False,Jack in the Box,+12102235954,$,1.0,22,['delivery'],303 san pedro ave,-98.4963302314281,29.4358344151335,"['Fast Food', 'Burgers', 'Tacos']"
887,(210) 734-7184,5352.222144542332,0vgCfrGeUmD4FcA9xaXvbA,False,Longnecks Bar & Grill,+12107347184,$$,4.0,2,[],3903 n st mary's st,-98.471875,29.463679,"['American (Traditional)', 'Burgers', 'Beer Bar']"
888,(210) 523-7337,7259.8250926804785,fm4EJ01Ef0yhvgk6QKnBYw,False,Wendy's,+12105237337,$,1.5,21,"['pickup', 'delivery']",5121 northwest loop 410,-98.58901,29.48729,"['Fast Food', 'Burgers']"
889,(210) 674-4647,14986.759712271443,SMU2NWVR_qiJ-jYqr88VgA,False,Jack in the Box,+12106744647,$,1.5,18,['delivery'],6811 w military dr,-98.6293771862984,29.4042053518956,"['Fast Food', 'Burgers', 'Tacos']"
890,(210) 653-0860,9148.608247808083,kLMWbSu_s6q0c-tpteHVLw,False,Jack in the Box,+12106530860,$,1.5,20,['delivery'],2235 ne loop 410,-98.42337,29.516623887733,"['Fast Food', 'Burgers', 'Tacos']"
891,(210) 694-9242,11063.288699198521,CbT5kkEQBzwIBzcb-ksZXQ,False,McDonald's,+12106949242,$,2.5,9,[],5555 de zavala rd,-98.5958898,29.5642399,"['Fast Food', 'Burgers', 'Coffee & Tea']"
892,,10918.964595287633,a12RYEQkAz1fGr_8Wx-x3g,False,Shark Cafe,,,3.0,2,[],15110 eagle grove st,-98.45857,29.57979,"['Burgers', 'Cafes', 'Hot Dogs']"
893,(210) 681-2777,9279.991504090867,Ki3a77GW8-JfnTCiHZ6SEw,False,Sonic Drive-In,+12106812777,$,1.5,16,[],6111 ingram rd,-98.6048698,29.4668128,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
894,(210) 534-9200,11594.257310451609,UdSdQlCvIl1B0ZQmQvexpA,False,McDonald's,+12105349200,$,1.5,12,[],1819 s new braunfels,-98.4615956246853,29.4008569597389,"['Fast Food', 'Burgers', 'Coffee & Tea']"
895,(210) 433-4370,5758.080301357387,aWuv6anymu8gJSdEE2yUmw,False,Sonic Drive-In,+12104334370,$$,1.0,15,[],973 bandera rd,-98.5568676888942,29.4581753522976,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']"
896,(210) 435-8820,8956.138592394222,HjC3869M97DnjQ_l_m3S5g,False,Dairy Queen,+12104358820,$,2.0,7,"['pickup', 'delivery']",4418 callaghan,-98.602095,29.468743,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food']"
897,(210) 666-8731,10965.747698609412,_yZ24vCLUhTd7w8LuSkU1g,False,Jack in the Box,+12106668731,$,1.5,16,['delivery'],4606 rittiman rd,-98.40183,29.48366,"['Fast Food', 'Burgers', 'Tacos']"
898,(210) 431-7900,11530.69812239548,lqctGXm2xZob5_3hk774vg,False,McDonald's,+12104317900,$,1.5,10,[],2315 sw 36th st,-98.57588,29.405626,"['Fast Food', 'Burgers', 'Coffee & Tea']"
899,(210) 674-6321,14833.454099201359,l3OaL4YGwH-9FovuPZVWYw,False,McDonald's,+12106746321,$,1.5,11,[],6921 military dr w,-98.6297388615935,29.4066355572585,"['Fast Food', 'Burgers', 'Coffee & Tea']"
900,(210) 656-6791,10964.975642326037,xZrr-JqXApSWjR0Ug6dmEw,False,McDonald's,+12106566791,$,1.5,13,[],4619 rittiman rd,-98.4016645036172,29.4847538038148,"['Fast Food', 'Burgers', 'Coffee & Tea']"
901,(210) 732-2421,2374.085239808242,f0A1ZzPh-vkJlCaWpyjOhQ,False,McDonald's,+12107322421,$,2.0,4,[],1603 vance jackson rd,-98.5376991,29.4877515,"['Fast Food', 'Burgers', 'Coffee & Tea']"
902,(210) 697-1574,9122.729209033552,ElpRsLC1zbhzDz1FbwFhzw,False,Jack in the Box,+12106971574,$,1.5,12,['delivery'],8558 huebner rd,-98.6046429,29.5181723,"['Fast Food', 'Burgers', 'Tacos']"
903,(210) 501-1162,8759.658666154672,mhrMF9JnQkVv32efqEuw9A,False,Wendy's,+12105011162,$,1.5,8,"['pickup', 'delivery']",742 sequin st,-98.450874,29.438345,"['Fast Food', 'Burgers']"
904,(210) 438-1696,8383.938520853437,CSMiD8515DLo_KlOty2a2g,False,McDonald's,+12104381696,$,1.5,11,[],826 s zarzamora st,-98.5275775435298,29.4199172344103,"['Fast Food', 'Burgers', 'Coffee & Tea']"
905,(210) 436-0006,11556.611273525128,r1CFPgSbOnNYNa9dUXvoLg,False,McDonald's,+12104360006,$,2.0,10,[],1846 s gen mcmullen,-98.5575918853283,29.3975502669262,"['Fast Food', 'Burgers', 'Coffee & Tea']"
906,(210) 733-8480,5640.850496590176,u7YrN4zi8I2zqZC1hkjhbA,False,McDonald's,+12107338480,$,1.0,8,[],1142 culebra rd,-98.5268289595842,29.4448755544454,"['Fast Food', 'Burgers', 'Coffee & Tea']"
907,(830) 580-1432,39875.829528819624,T5rxAh3NJqNej-xVvJWvcA,False,Lyl Milly's,+18305801432,,5.0,6,[],,-98.79415,29.22725,"['Food Trucks', 'Burgers', 'Tacos']"
908,(210) 342-6022,3877.7105266649014,8uv9PJAvRFMSpWekKibLhQ,False,McDonald's,+12103426022,$,1.5,8,[],8500 jones maltsberger rd,-98.48205,29.5154,"['Fast Food', 'Burgers', 'Coffee & Tea']"
909,(210) 734-9510,5927.864278862505,mvJt_HmIh_-n-AZstfdb6Q,False,Jack in the Box,+12107349510,$,2.0,3,['delivery'],2100 culebra rd,-98.5407918691636,29.4463316477753,"['Fast Food', 'Burgers', 'Tacos']"
910,(210) 535-1015,33705.97749512065,zGQQXPcMxY2Ky2xPe874tA,False,That Burger Bus,+12105351015,,2.5,3,[],,-98.40432,29.18025,"['Food Trucks', 'Burgers']"
911,(210) 433-9714,6164.984056735506,6uqnf7XK_KKy271uF3S0kQ,False,Jack in the Box,+12104339714,$,2.5,3,['delivery'],1619 bandera rd,-98.5712403059006,29.4694178,"['Fast Food', 'Burgers', 'Tacos']"
912,(210) 432-1093,11047.333594551712,jbC9CQM-tPXKMdollqCE-w,False,Jack in the Box,+12104321093,$,1.5,7,['delivery'],1214 w old us highway 90,-98.588846,29.419144,"['Fast Food', 'Burgers', 'Tacos']"
913,(210) 438-9030,5663.154771244711,9d-VDVMK5aWxsG5Q3tOiyg,False,McDonald's,+12104389030,$,1.0,6,[],926 bandera rd,-98.5550431162118,29.4578019148444,"['Fast Food', 'Burgers', 'Coffee & Tea']"
914,(210) 432-1110,7981.872050300596,x7wHauXA17Qf6y4lu2VYow,False,Burger King,+12104321110,,1.0,7,['delivery'],4520 west commerce,-98.55092,29.43013,"['Fast Food', 'Burgers']"
915,(210) 432-0474,9935.764503994256,zYCFvk75MTOQg0MB79BhsA,False,Jack in the Box,+12104320474,$,1.5,8,['delivery'],5850 culebra rd,-98.602154,29.4480914894786,"['Fast Food', 'Burgers', 'Tacos']"
916,(210) 647-1700,9235.575297612579,avU3mtoeI7N51-Q82-nvvQ,False,McDonald's,+12106471700,$,1.0,7,[],6069 ingram rd,-98.60434,29.46682,"['Fast Food', 'Burgers', 'Coffee & Tea']"
917,(210) 340-9084,5151.607282912695,mV9VcW8sDxugH8BsTw7Smw,False,Jack in the Box,+12103409084,$,1.5,12,['delivery'],2299 nw military hwy,-98.526629,29.53953,"['Fast Food', 'Burgers', 'Tacos']"
918,(210) 223-8229,8177.935835230577,7pjSQdr4WRUj6iEgFSS6kg,False,Burger King,+12102238229,$,1.0,5,[],1515 north new braunfels ave,-98.461306,29.437229,"['Fast Food', 'Burgers']"
