,DISTRICT,ESTABLISHMENT ADDRESS,ESTABLISHMENT NAME,INSPECTION DATE,LINK,SECTOR,TOTAL SCORE
11570,B,"8427 BROADWAY San Antonio, TX 782091101",JIMS COFFEE SHOP #,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416711&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,97
11571,C,"849 COMMERCE ST E San Antonio, TX 782053910",JOHNNY ROCKETS RIVERCENTER,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416654&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,97
11572,B,"2458 HARRY WURZBACH San Antonio, TX 782185052",KOREAN RESTAURANT,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416836&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,17,95
11573,A,"5603 W FM 1604 N San Antonio, TX 782530",LAS PALAPAS,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416730&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,92
11574,C,"3514 NEW BRNFLS S San Antonio, TX 78223",LITTLE CAESARS #20,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416691&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,93
11575,C,"849 COMMERCE ST E San Antonio, TX 782053910",LITTLE TOKYO,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416788&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,88
11576,A,"5706 W FM 1604 N San Antonio, TX 782510",LONGHORN STEAKHOUSE #5364,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416861&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,98
11577,C,"919 MILITARY DR SW San Antonio, TX 782211530",LUCY'S CAKE SHOP #,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416770&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,26,100
11578,C,"849 COMMERCE ST E San Antonio, TX 782053910",MARGARITAVILLE AT RIVER CENTER,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416688&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,93
11579,D,"127 OLD HWY 90 W San Antonio, TX 782371529",PIK NIK #12,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416653&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,28,91
11580,C,"2710 PRESA ST S San Antonio, TX 782103816",PIZZA PLUS,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1417014&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,87
11581,B,"2635 BITTERS RD SAN ANTONIO, TX 78217",REGENCY PLACE ELEMENTARY SCHOOL,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416689&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,100
11582,C,"425 BONHAM ST San Antonio, TX 782050",RESIDENCE INN BY MARRIOTT-ALAMO PLAZA,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416768&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,98
11583,D,"3000 TAMPICO ST San Antonio, TX 782076453",RHODES MIDDLE SCHOOL,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416886&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,98
11584,B,"1247 NE LOOP 410 San Antonio, TX 78209",SMOOTHIE KING,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416766&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,100
11585,A,"8314 HAUSMAN RD W San Antonio, TX 782490",SONIC #5703,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416726&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,98
11586,B,"514 LOOP 410 NE San Antonio, TX 782166050",SPRINGHILL SUITES SAN ANTONIO,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416709&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,13,100
11587,C,"411 BOWIE ST San Antonio, TX 782050",SPRINGHILL/FAIRFIELD INN,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416774&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,98
11588,A,"8338 N 1604 W San Antonio, TX 78249",STARBUCKS,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416808&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
11589,C,"812 ALAMO ST S San Antonio, TX 78205",STEEL CITY POPS SATX,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416658&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,93
11590,B,"4154 SWANS LANDING San Antonio, TX 782174247",SWAN'S LANDING ASSISTED LIVING,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416883&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,95
11591,A,"5355 W FM 1604 N San Antonio, TX 782530",TARGET #2426,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416681&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,99
11592,D,"1102 CANTRELL DR San Antonio, TX 78221",VESTAL ELEMENTARY,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416753&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,100
11593,B,"3902 MC CULLOUGH AV San Antonio, TX 782120",VOLARE PIZZA,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416811&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,96
11594,A,"9873 IH 10 W San Antonio, TX 782302245",ZEDRICS,2019-10-31,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416705&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,7,90
11595,C,"2731 W W WHITE RD S San Antonio, TX 782222807",2M SMOKEHOUSE,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416887&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,99
11596,C,"5242 RIGSBY AV San Antonio, TX 782221418",7-ELEVEN #36625A,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416719&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,85
11597,D,"3002 GUNSMOKE DR San Antonio, TX 782274034",AMERICAN LEGION POST #579,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416858&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,32,98
11598,C,"5122 RIGSBY AV San Antonio, TX 782220",BILL MILLER BBQ #18,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416846&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,99
11599,C,"1823 NOLAN ST San Antonio, TX 782022460",BOOKER T WASHINGTON ELEM,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416715&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,96
11600,C,"6211 NEW BRNFLS S San Antonio, TX 782230",CASA RIO HEALTHCARE & REHABILITATION,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416866&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,100
11601,C,"518 ALAMO ST S San Antonio, TX 78205",DOUGH PIZZERIA NOPLETANA,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416800&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,90
11602,A,"13489 BLANCO RD San Antonio, TX 782160",EL MIRASOL,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416700&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,9,100
11603,C,"301 ALAMO ST S San Antonio, TX 782053215",GUADALAJARA GRILL #,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416718&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,90
11604,C,"3118 ELGIN AV San Antonio, TX 782105536",HIGHLANDS HIGH SCHOOL,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416793&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,100
11605,C,"2027 LOOP 410 SE San Antonio, TX 782200",HOLIDAY INN EXPRESS,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416888&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,100
11606,D,"303 SAN PEDRO AV San Antonio, TX 782125552",JACK IN THE BOX #805,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416656&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,99
11607,C,"901 DREXEL AV E San Antonio, TX 782103105",JUBILEE HIGHLAND PARK,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416864&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,100
11608,C,"1110 ALAMO ST S San Antonio, TX 78210",KAIN NA-FILIPINO CUISINE,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416717&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,98
11609,D,"119 CRAIG PL E San Antonio, TX 782123415",KEYSTONE SCHOOL,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416772&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,100
11610,C,"418 VILLITA ST San Antonio, TX 782052906",LA VILLITA CAFE,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416764&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,91
11611,A,"5555 DE ZAVALA RD San Antonio, TX 782490",MCDONALDS # 28626,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416794&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
11612,A,"6614 SPRING TIME San Antonio, TX 782492702",MURRAY E BOONE ELEMENTARY,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416708&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
11613,C,"401 BERKSHIRE AV San Antonio, TX 782102904",PAGE MIDDLE SCHOOL,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416767&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,97
11614,C,"510 ALAMO ST S San Antonio, TX 78205",PALETERIA SAN ANTONIO,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416882&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,99
11615,A,"2597 JACKSON KELLER San Antonio, TX 782305264",PIZZA HUT #,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416667&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,9,98
11616,C,"1706 MC CULLOUGH AV San Antonio, TX 782124045",REGIO CAFE INC,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416868&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,93
11617,C,"1706 MC CULLOUGH AV San Antonio, TX 782124045",REGIO CAFE INC,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416795&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,100
11618,C,"203 MC DONALD ST San Antonio, TX 782104932",RIVERSIDE GOLF COURSE,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416748&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,23,90
11619,C,"314 GALWAY DR San Antonio, TX 782232820",ROGERS MIDDLE SCHOOL,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416889&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,100
11620,D,"117 FRENCH PL E San Antonio, TX 782125802",SAN ANTONIO ACADEMY,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416703&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,100
11621,B,"19126 STONEHUE San Antonio, TX 782580",SELECT REHABILITATION HOSPITALOF SAN ANTONIO,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416712&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,10,100
11622,A,"2726 LOCKHILL SELMA San Antonio, TX 782303012",SELMA CHEVERON LLC,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416674&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,9,100
11623,C,"2011 MISSION RD San Antonio, TX 78214",SOUTH BBQ AND KITCHEN,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416680&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,23,98
11624,C,"5429 US HWY 87 E San Antonio, TX 782200",SUBWAY # 14549,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416747&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,95
11625,A,"5138 UTSA BLVD San Antonio, TX 782490",SUBWAY # 38282,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416854&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,93
11626,B,"1235 AUSTIN HWY San Antonio, TX 782094868",SUBWAY #4472,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416983&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,100
11627,A,"20955 TEJAS TRAIL W San Antonio, TX 782571603",TEXAS MILITARY INSTITUTE,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416964&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,100
11628,A,"20955 TEJAS TRAIL W San Antonio, TX 782571603",TEXAS MILITARY INSTITUTE CONCESSIONS,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1417011&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,100
11629,A,"17722 ROGERS RANCH San Antonio, TX 78258",THE MONTESSORI SCHOOL OF SAN ANTONIO,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416924&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,100
11630,B,"1271 AUSTIN HWY San Antonio, TX 782094854",THOUSAND OAKS CAFE II,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416963&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,92
11631,C,"915 HACKBERRY ST S San Antonio, TX 78210",TONY G'S SOUL FOOD,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1417063&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,91
11632,D,"5610 OLD HWY 90 W San Antonio, TX 782274104",VILLAGE #2,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1417077&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,93
11633,B,"19203 STONE OAK PY San Antonio, TX 782580",WALGREENS #4838,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416953&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,10,100
11634,A,"5555 DE ZAVALA RD San Antonio, TX 782490",WALMART #2239,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416996&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
11635,B,"1243 AUSTIN HWY San Antonio, TX 782094868",WHATABURGER #1052,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416920&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,100
11636,C,"2000 LOOP 410 SE San Antonio, TX 782200",WINGSTOP # 176,2019-11-01,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416948&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,94
11637,A,"8620 FREDSBG RD San Antonio, TX 78240",AL AMIR CAFE & GRILL,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416914&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,93
11638,D,"8340 IH 35 S San Antonio, TX 782242441",BENAVIDEZ ELEMENTARY,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416990&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,100
11639,D,"1823 ZARZAMORA ST S San Antonio, TX 782077449",BUTTERKRUST DISCOUNT BAKERY STORE,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416958&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,100
11640,D,"2342 PINN RD San Antonio, TX 782273626",CABALLERO BAKERY,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416940&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,33,98
11641,D,"1 UNIVERSITY WAY San Antonio, TX 782240",CHARTWELLS,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416946&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,98
11642,A,"4450 DE ZAVALA RD San Antonio, TX 782302013",Circle K # 2740999,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1417026&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,100
11643,B,"POX BOX 690007 SAN ANTONIO, TX 78269",CIRCLE K #2740103,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416943&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,17,95
11644,D,"6815 NEW HWY 90 W San Antonio, TX 782270",DAYS INN,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1417029&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,33,93
11645,B,"13635 US 281 N San Antonio, TX 782320",DENNY'S # 8147,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416960&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,12,96
11646,C,"6703 FM 78 San Antonio, TX 782440",DENNY'S #7342,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416936&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,96
11647,D,"6859 HWY 90 W San Antonio, TX 782270",DENNY'S #9556,2019-11-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1416931&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,33,93
